SubRegion,run,ID,p1,p2,doc,dob,dod,female,founder,X,Y,l0a0,l0a1,l1a0,l1a1,l2a0,l2a1,l3a0,l3a1,l4a0,l4a1,l5a0,l5a1,l6a0,l6a1,l7a0,l7a1,l8a0,l8a1,l9a0,l9a1,l10a0,l10a1,l11a0,l11a1,l12a0,l12a1,l13a0,l13a1,
0,0,2108,207,44,4,0,-1,true,false,7,28,15,14,8,8,19,2,7,7,19,19,2,19,10,10,19,19,10,15,0,9,0,2,1,0,3,0,3,2,
0,0,2109,207,44,4,0,-1,true,false,6,21,13,14,8,17,19,14,7,15,0,0,19,10,7,10,10,6,6,15,0,9,0,2,2,0,3,0,3,2,
0,0,2112,207,44,4,0,-1,false,false,4,42,13,14,8,8,19,2,7,7,0,19,2,10,10,10,10,6,6,15,0,9,3,2,2,1,0,0,2,2,
0,0,2113,207,44,4,0,-1,true,false,12,35,15,15,8,8,14,2,7,7,19,0,2,19,7,10,10,19,6,10,18,0,0,2,1,0,0,0,2,2,
0,0,2114,207,44,4,0,-1,false,false,7,33,13,15,17,17,19,14,7,15,0,0,2,19,10,10,10,19,10,15,0,0,3,2,2,1,3,0,2,2,
0,0,2116,207,44,4,0,-1,false,false,11,35,13,15,17,8,14,2,15,15,0,0,2,10,7,7,10,6,10,10,0,0,0,2,2,1,0,0,3,2,
0,0,2117,207,44,4,0,-1,false,false,7,34,13,15,8,8,19,2,7,7,19,0,19,10,10,10,19,19,10,15,0,9,3,2,1,0,3,0,2,2,
0,0,2118,207,44,4,0,-1,true,false,8,32,13,14,8,8,14,2,15,15,19,0,19,19,7,10,10,6,6,10,0,0,3,2,2,1,0,0,3,2,
0,0,2119,207,44,4,0,-1,false,false,11,33,13,14,17,8,19,2,15,15,19,0,2,19,7,10,10,19,6,15,18,9,3,2,1,1,3,0,3,2,
0,0,2120,207,44,4,0,-1,false,false,11,34,13,14,8,8,14,14,7,15,19,0,19,10,10,7,19,19,10,10,18,9,0,2,1,0,3,0,2,2,
0,0,2121,207,44,4,0,-1,true,false,12,35,13,15,8,17,19,2,15,7,0,0,2,19,10,10,19,6,6,10,0,0,0,2,1,1,3,0,3,2,
0,0,2124,207,44,4,0,-1,true,false,4,40,15,14,8,8,19,2,15,7,19,0,19,19,7,7,10,19,10,15,0,9,3,2,1,1,0,0,2,2,
0,0,2127,207,44,4,0,-1,true,false,5,39,15,14,17,17,14,14,7,7,19,19,2,10,7,7,19,19,10,15,0,0,3,2,1,0,0,0,2,2,
0,0,2128,207,44,4,0,-1,false,false,4,29,15,15,8,17,19,14,15,15,0,19,19,10,10,7,19,6,6,15,0,9,3,2,1,0,3,0,2,2,
0,0,2130,176,142,4,0,-1,false,false,24,82,11,5,15,13,15,2,4,14,18,4,18,2,4,4,19,15,4,19,16,2,1,3,1,0,1,1,2,3,
0,0,2131,176,189,4,0,-1,false,false,24,0,11,11,19,1,15,0,18,10,18,4,13,13,12,7,4,19,12,3,2,9,1,3,0,2,2,2,2,3,
0,0,2133,176,189,4,0,-1,false,false,25,35,11,12,15,15,15,17,18,10,18,4,18,14,4,7,19,19,4,3,16,9,2,0,0,1,2,2,2,3,
0,0,2134,176,189,4,0,-1,false,false,29,36,3,12,15,1,15,17,18,10,18,2,18,14,4,7,19,10,12,3,16,9,2,3,0,1,1,1,2,3,
0,0,2135,176,189,4,0,-1,true,false,31,36,11,11,15,1,19,17,18,10,18,2,13,14,12,7,4,10,4,3,16,9,1,0,1,2,1,1,2,3,
0,0,2137,176,189,4,0,-1,true,false,27,35,11,12,15,1,15,17,18,10,14,2,13,13,12,7,19,19,4,3,16,9,2,3,0,2,2,2,2,3,
0,0,2139,176,189,4,0,-1,true,false,25,37,3,12,19,1,15,17,18,10,18,4,18,13,4,12,19,19,12,3,2,9,2,3,0,1,1,1,2,3,
0,0,2140,176,219,4,0,-1,true,false,29,34,11,11,15,19,15,17,18,6,18,2,13,18,12,19,4,10,12,8,16,9,1,3,1,2,1,2,2,2,
0,0,2141,176,189,4,0,-1,false,false,25,41,11,12,15,15,15,0,18,10,18,2,13,13,12,7,19,19,12,3,2,9,2,0,1,2,1,1,2,3,
0,0,2142,176,189,4,0,-1,false,false,25,29,11,12,19,15,19,0,18,10,14,2,13,14,4,7,4,19,12,3,2,9,1,0,1,2,1,2,0,3,
0,0,2143,176,219,4,0,-1,true,false,27,35,11,11,19,15,15,17,18,14,14,4,18,18,12,12,19,10,12,8,2,2,1,3,0,2,1,1,0,2,
0,0,2144,176,189,4,0,-1,false,false,25,48,11,12,15,1,15,0,4,10,14,2,18,13,4,7,4,19,12,3,16,18,2,3,1,1,2,2,0,3,
0,0,2146,176,189,4,0,-1,true,false,25,48,3,12,15,15,19,17,18,10,18,4,13,13,12,7,4,10,12,3,16,9,2,0,1,2,1,2,2,3,
0,0,2148,176,219,4,0,-1,false,false,25,39,3,11,19,19,19,17,4,14,14,4,13,18,4,19,19,17,12,8,2,2,1,3,1,2,1,2,0,2,
0,0,2149,176,189,4,0,-1,false,false,24,29,11,12,19,15,19,17,4,10,18,4,13,14,12,12,19,10,12,3,16,9,1,3,1,1,2,1,0,3,
0,0,2153,176,219,4,0,-1,true,false,23,30,11,11,15,19,15,17,18,6,18,4,13,18,4,12,4,17,12,8,2,9,1,3,1,0,2,2,0,2,
0,0,2155,176,219,4,0,-1,true,false,29,35,3,10,15,19,19,17,18,14,18,2,18,18,12,12,4,17,12,8,16,9,1,3,1,2,2,2,0,2,
0,0,2157,176,189,4,0,-1,false,false,29,35,3,11,19,1,19,0,18,10,18,4,18,14,12,7,19,19,12,3,2,18,1,3,1,2,2,1,0,3,
0,0,2159,176,189,4,0,-1,true,false,31,32,3,11,19,1,19,17,4,10,14,2,18,13,12,12,4,10,4,3,2,18,2,3,0,2,2,1,0,3,
0,0,2160,176,219,4,0,-1,true,false,25,32,3,10,19,19,15,17,4,14,18,4,18,5,4,19,4,17,4,8,2,9,1,3,1,0,1,2,2,2,
0,0,2161,176,168,4,0,-1,false,false,24,39,11,10,15,1,19,15,4,6,14,2,13,14,4,12,19,15,12,12,2,2,2,3,0,2,2,2,0,2,
0,0,2162,176,219,4,0,-1,true,false,24,14,3,10,19,15,19,17,4,14,14,2,18,18,12,12,19,10,4,8,16,2,2,3,1,0,2,1,0,2,
0,0,2163,176,189,4,0,-1,true,false,24,39,3,12,19,1,15,17,4,10,14,4,13,13,4,12,4,10,4,3,2,9,1,0,1,1,1,1,0,3,
0,0,2168,176,219,4,0,-1,true,false,25,38,3,11,19,19,19,17,18,6,18,2,13,18,12,12,19,17,12,8,2,9,2,3,1,0,2,2,2,2,
0,0,2169,176,189,4,0,-1,false,false,24,26,11,11,15,15,15,0,18,10,14,4,13,13,12,7,4,10,12,3,16,18,1,0,0,1,2,1,0,3,
0,0,2177,172,155,4,0,-1,false,false,42,32,14,13,9,8,7,2,16,7,5,0,13,2,1,2,1,19,19,15,17,0,2,0,2,2,0,0,1,3,
-1,0,2206,178,146,4,0,-1,false,false,41,164,13,3,6,3,14,17,11,4,4,4,16,13,4,9,1,10,13,0,16,16,2,0,2,1,0,0,1,0,
0,0,2209,178,55,4,0,-1,false,false,41,54,3,15,6,17,14,14,11,11,4,18,12,9,9,2,1,13,13,6,16,16,2,0,2,0,3,0,0,2,
0,0,2210,178,146,4,0,-1,false,false,46,64,13,3,6,3,16,17,11,6,4,4,12,13,4,9,10,10,13,0,16,16,3,0,2,1,0,0,1,3,
0,0,2212,178,177,4,0,-1,true,false,39,66,3,13,6,6,14,14,6,11,4,2,16,16,9,4,1,10,13,5,2,2,2,1,2,3,3,2,1,0,
0,0,2214,178,177,4,0,-1,true,false,42,65,3,13,6,10,16,14,11,13,17,2,16,3,9,4,1,10,13,5,2,16,2,1,2,3,3,3,0,1,
0,0,2219,178,177,4,0,-1,false,false,41,80,3,13,6,10,14,1,11,13,4,17,12,3,9,19,1,10,0,5,16,2,2,1,2,3,3,2,0,1,
0,0,2220,178,146,4,0,-1,false,false,40,99,13,3,6,6,16,17,6,4,17,17,12,13,9,19,1,10,0,0,2,16,2,0,2,1,0,0,1,3,
0,0,2222,178,177,4,0,-1,false,false,49,65,13,13,6,6,14,1,11,13,17,17,12,3,4,4,10,10,0,5,16,16,2,1,2,3,3,3,0,1,
0,0,2223,178,146,4,0,-1,true,false,39,89,13,3,6,3,14,17,6,4,4,4,12,16,9,9,1,10,13,0,2,9,3,0,2,2,3,3,0,0,
0,0,2226,178,55,4,0,-1,false,false,40,76,13,19,6,1,16,14,6,11,17,18,12,9,9,2,10,19,0,6,16,7,2,0,2,0,3,2,0,2,
0,0,2227,178,146,4,0,-1,false,false,42,58,3,3,6,3,16,17,11,6,4,4,12,13,4,19,10,10,13,8,16,16,2,0,2,2,3,0,1,0,
-1,0,2231,178,146,4,0,-1,true,false,40,-99,13,3,6,3,14,17,11,4,4,17,16,13,4,9,10,10,0,0,2,16,2,0,2,2,0,0,1,0,
-1,0,2232,178,177,4,0,-1,false,false,39,205,3,13,6,6,16,1,11,13,17,2,12,3,4,4,10,10,0,5,16,16,3,1,2,3,3,2,0,0,
0,0,2233,178,146,4,0,-1,false,false,42,69,13,3,6,3,16,17,11,4,17,4,16,16,9,19,10,10,13,8,16,9,2,0,2,2,3,0,0,3,
0,0,2237,178,55,4,0,-1,false,false,40,59,13,15,6,17,14,17,11,11,4,6,16,9,4,12,10,19,0,6,2,7,3,0,2,3,0,2,0,3,
0,0,2241,178,146,4,0,-1,true,false,42,65,13,3,6,6,16,17,11,4,4,17,12,16,9,19,10,10,0,8,16,9,2,0,2,2,3,0,0,0,
0,0,2243,178,146,4,0,-1,false,false,42,66,13,3,6,6,16,17,6,6,17,17,16,13,9,19,10,10,0,0,2,9,3,0,2,1,3,0,1,3,
0,0,2246,178,55,4,0,-1,true,false,42,65,13,15,6,1,16,17,6,9,4,6,16,3,4,2,10,19,0,12,2,16,3,0,2,3,0,2,0,2,
0,0,2250,178,146,4,0,-1,true,false,39,55,13,3,6,3,14,17,6,6,4,17,12,13,9,19,1,10,0,8,16,16,2,0,2,2,0,3,1,3,
0,0,2251,178,66,4,0,-1,true,false,39,68,3,15,6,8,14,8,6,8,17,19,12,19,9,10,1,6,0,10,2,1,3,0,2,1,3,0,0,2,
0,0,2252,178,146,4,0,-1,false,false,42,67,3,3,6,6,14,17,6,4,4,4,12,16,4,19,1,10,13,8,2,9,2,0,2,2,3,3,0,0,
0,0,2258,178,146,4,0,-1,true,false,41,61,3,3,6,3,16,17,11,4,17,17,16,13,9,19,10,10,0,8,2,16,2,0,2,2,0,3,0,3,
0,0,2259,178,55,4,0,-1,true,false,44,64,13,15,6,1,14,17,6,9,17,6,12,9,9,12,10,19,13,12,16,7,2,0,2,3,3,2,1,2,
0,0,2260,178,177,4,0,-1,false,false,45,65,3,13,6,6,16,14,11,11,17,17,12,16,9,4,10,9,13,0,2,2,2,1,2,3,0,3,1,1,
0,0,2262,178,177,4,0,-1,true,false,42,65,3,13,6,6,14,14,6,13,4,2,16,3,4,19,10,9,13,0,16,2,2,1,2,3,3,2,1,0,
0,0,2264,178,55,4,0,-1,false,false,44,64,13,15,6,1,14,17,6,9,17,6,16,9,9,12,1,13,13,12,16,16,2,0,2,3,3,2,0,2,
0,0,2268,178,167,4,0,-1,true,false,40,65,13,11,6,15,14,15,6,10,4,14,12,13,4,19,10,10,0,3,16,18,2,0,2,1,0,2,0,2,
0,0,2269,178,55,4,0,-1,true,false,44,64,13,15,6,17,16,14,11,11,17,6,16,9,4,12,10,13,13,6,16,16,3,0,2,3,3,2,1,2,
0,0,2272,178,177,4,0,-1,true,false,46,63,3,13,6,10,16,1,11,13,17,17,12,16,9,4,10,10,0,0,16,16,3,1,2,3,0,3,1,1,
0,0,2275,178,177,4,0,-1,false,false,39,47,13,13,6,10,14,14,11,13,17,2,12,3,9,19,10,9,0,0,2,16,2,1,2,3,0,3,1,0,
0,0,2277,178,235,4,0,-1,true,false,41,62,3,13,6,6,16,4,6,6,17,9,16,12,9,1,1,9,13,13,2,16,3,0,2,1,3,2,0,0,
0,0,2279,178,177,4,0,-1,true,false,41,72,13,13,6,6,14,1,6,11,17,17,12,16,9,19,1,10,0,0,16,16,3,1,2,3,0,2,1,0,
0,0,2286,212,93,4,0,-1,false,false,40,61,13,13,6,6,14,4,11,13,4,9,3,3,1,1,17,9,5,5,16,16,2,0,3,3,0,2,0,0,
0,0,2290,212,102,4,0,-1,true,false,38,16,13,6,6,2,17,18,3,11,4,8,13,13,19,4,10,11,5,16,16,8,2,1,3,2,2,1,1,2,
0,0,2291,212,143,4,0,-1,true,false,44,62,13,3,6,6,17,17,3,3,9,4,13,12,19,9,17,9,0,13,16,16,2,1,3,1,0,0,1,0,
0,0,2293,212,62,4,0,-1,false,false,40,60,13,2,10,10,14,2,11,19,9,5,13,9,19,12,10,10,5,3,16,5,2,1,3,0,2,3,0,1,
0,0,2294,212,102,4,0,-1,true,false,37,15,13,6,10,10,17,18,11,11,9,8,13,11,1,4,10,15,0,16,16,12,2,1,3,2,2,1,0,2,
0,0,2299,212,93,4,0,-1,true,false,40,63,13,13,6,6,17,4,11,3,4,9,3,12,19,1,10,17,0,13,16,15,3,0,3,3,2,3,1,1,
0,0,2300,212,143,4,0,-1,false,false,39,54,13,3,6,6,14,14,11,3,9,4,3,12,19,9,10,10,5,0,16,16,2,1,3,2,0,0,1,0,
0,0,2301,212,143,4,0,-1,false,false,39,83,13,13,6,6,14,17,11,3,9,9,3,13,1,4,17,9,5,0,16,16,3,1,3,1,2,0,1,0,
0,0,2302,212,145,4,0,-1,false,false,37,51,13,13,10,6,14,4,3,3,4,4,3,16,1,1,10,10,5,14,16,16,2,1,3,3,0,2,0,0,
0,0,2303,212,93,4,0,-1,false,false,42,62,13,13,10,6,14,4,3,3,9,9,3,3,1,4,17,17,0,5,16,15,2,0,3,3,0,2,1,1,
0,0,2305,212,50,4,0,-1,true,false,41,63,13,13,6,6,14,1,3,11,9,17,3,16,19,19,17,1,0,0,16,16,2,1,3,3,2,2,0,1,
0,0,2306,212,145,4,0,-1,true,false,44,63,13,3,6,6,14,17,3,3,9,2,13,16,19,19,10,10,5,5,16,16,2,0,3,3,0,2,0,0,
0,0,2307,212,93,4,0,-1,true,false,37,74,13,13,6,6,17,14,11,3,9,9,13,3,1,1,17,9,5,5,16,16,2,0,3,2,2,2,0,1,
0,0,2309,212,93,4,0,-1,true,false,40,63,13,13,10,6,17,4,11,3,9,9,3,12,19,4,17,17,0,13,16,15,2,0,3,2,2,2,0,1,
0,0,2310,212,145,4,0,-1,false,false,39,73,13,13,6,6,14,17,11,3,4,4,13,16,19,19,17,17,0,5,16,16,2,1,3,3,0,0,1,1,
0,0,2315,212,49,4,0,-1,false,false,40,57,13,13,10,16,17,17,3,11,9,4,13,16,1,19,10,10,5,0,16,16,2,1,3,3,2,0,1,0,
0,0,2317,212,145,4,0,-1,true,false,39,68,13,13,6,6,14,4,3,3,4,4,3,12,19,1,17,17,5,5,16,16,2,0,3,3,0,2,0,1,
0,0,2320,237,147,4,0,-1,false,false,31,49,12,6,1,11,2,18,14,5,4,0,5,13,4,4,4,15,19,16,16,8,1,0,0,3,2,1,2,1,
0,0,2321,237,147,4,0,-1,true,false,30,33,12,19,15,2,2,18,10,3,4,0,13,13,7,7,4,0,19,16,18,5,3,0,2,2,2,0,2,2,
0,0,2322,237,167,4,0,-1,true,false,38,40,12,10,1,1,15,15,10,10,4,14,13,14,4,7,4,19,12,3,18,18,1,0,0,1,2,2,2,2,
0,0,2326,237,167,4,0,-1,true,false,31,38,11,11,15,1,2,15,10,10,4,14,13,14,4,19,4,10,12,8,18,18,3,0,2,1,2,2,2,2,
0,0,2328,237,167,4,0,-1,true,false,29,42,11,10,15,15,2,15,10,10,14,14,13,13,7,19,4,19,19,3,18,2,3,0,0,1,2,2,2,2,
0,0,2330,237,176,4,0,-1,false,false,30,41,12,11,1,15,15,15,14,18,14,14,5,18,7,12,15,4,12,4,18,16,1,2,2,1,2,1,2,2,
0,0,2331,237,204,4,0,-1,true,false,31,33,11,6,1,10,15,14,10,11,14,9,13,12,7,8,15,10,19,0,18,12,3,2,2,0,2,3,2,0,
0,0,2339,237,147,4,0,-1,true,false,38,36,12,6,1,11,2,17,10,5,14,0,13,13,4,4,15,0,19,16,18,8,1,0,0,2,2,0,2,2,
0,0,2340,237,167,4,0,-1,true,false,32,37,11,10,1,1,15,15,10,10,14,14,13,13,7,7,15,10,12,8,18,2,3,0,2,1,2,1,2,2,
0,0,2341,237,189,4,0,-1,false,false,36,41,11,11,15,1,15,17,14,10,4,4,5,13,4,12,4,10,19,3,18,9,1,0,0,2,2,2,2,3,
0,0,2344,237,167,4,0,-1,true,false,31,39,11,11,15,15,2,15,10,6,14,14,5,14,7,7,15,19,19,3,18,18,3,0,0,1,2,2,2,2,
0,0,2348,237,204,4,0,-1,true,false,31,27,11,3,15,10,2,14,10,11,14,8,13,12,7,8,4,10,12,0,18,12,3,2,0,2,2,1,2,2,
-1,0,2349,237,167,4,0,-1,false,false,29,-3,11,11,15,1,2,15,10,6,4,14,13,14,4,7,4,19,19,3,18,2,1,0,0,1,2,1,2,2,
0,0,2359,237,167,4,0,-1,true,false,31,47,12,11,15,1,15,15,14,10,14,14,13,14,4,7,15,19,19,8,18,18,3,0,2,1,2,2,2,2,
0,0,2360,238,236,4,0,-1,false,false,38,39,10,5,15,15,15,17,4,14,7,4,5,2,12,7,15,15,12,3,16,18,2,3,2,1,2,2,2,3,
0,0,2361,238,147,4,0,-1,false,false,34,35,10,19,15,11,17,17,4,5,7,0,2,11,4,4,10,0,8,16,16,8,2,0,2,2,2,0,2,2,
0,0,2362,238,147,4,0,-1,true,false,41,37,10,19,15,11,17,17,14,3,2,0,5,11,12,7,10,15,8,3,16,5,1,3,2,2,2,0,2,2,
0,0,2363,238,236,4,0,-1,true,false,42,43,12,10,15,15,17,0,4,14,7,2,2,2,4,12,15,4,12,3,16,18,2,0,0,1,2,2,2,3,
0,0,2364,238,237,4,0,-1,true,false,42,39,12,11,15,15,15,15,4,14,7,4,2,5,12,4,10,4,12,12,2,16,2,3,2,2,2,2,2,2,
-1,0,2365,238,234,4,0,-1,true,false,36,-435,12,3,15,16,17,19,14,6,2,9,2,12,4,4,15,10,12,14,2,2,1,0,2,1,2,3,2,0,
0,0,2366,238,236,4,0,-1,false,false,36,37,10,10,15,13,15,17,4,14,2,4,5,14,12,7,10,4,12,3,16,18,2,0,2,1,2,2,2,3,
0,0,2367,238,147,4,0,-1,true,false,43,37,10,6,15,11,15,17,4,3,2,5,2,13,4,4,15,15,8,16,16,8,1,3,2,2,2,0,2,1,
-1,0,2368,238,236,4,0,-1,true,false,36,-10,10,10,15,15,15,17,4,14,2,2,5,14,12,12,10,4,12,8,2,18,2,0,2,1,2,1,2,3,
0,0,2369,238,236,4,0,-1,false,false,34,6,12,5,15,13,15,0,4,14,7,2,5,14,4,7,15,15,12,3,2,18,2,0,2,1,2,2,2,3,
0,0,2370,238,236,4,0,-1,true,false,36,42,10,10,15,15,15,0,4,10,2,2,5,14,12,7,15,4,12,8,2,18,2,0,0,1,2,1,2,3,
0,0,2371,238,236,4,0,-1,true,false,37,39,10,5,15,15,15,17,4,10,7,4,2,14,4,12,15,4,8,8,2,2,2,3,0,1,2,2,2,3,
0,0,2372,238,236,4,0,-1,true,false,36,58,10,10,15,15,17,0,14,10,7,4,5,14,4,12,10,15,12,8,16,18,1,0,2,1,2,1,2,3,
0,0,2373,238,236,4,0,-1,true,false,36,42,12,5,15,13,17,0,4,14,2,2,5,2,4,7,10,4,12,3,16,18,2,0,0,0,2,2,2,3,
0,0,2375,238,236,4,0,-1,false,false,34,38,12,5,15,15,15,0,14,10,7,2,5,2,12,7,10,4,12,3,2,2,1,3,2,0,2,2,2,3,
0,0,2377,238,236,4,0,-1,false,false,36,37,12,10,15,15,17,0,14,14,7,4,5,14,4,12,15,15,8,3,2,18,1,3,2,0,2,1,2,3,
0,0,2378,238,236,4,0,-1,true,false,40,40,12,10,15,13,15,0,4,14,2,4,5,2,12,7,10,4,12,3,16,2,2,0,0,0,2,2,2,3,
0,0,2380,238,142,4,0,-1,true,false,43,39,12,12,15,13,17,2,14,14,7,7,5,2,4,12,15,15,12,19,16,2,2,3,0,0,2,2,2,3,
0,0,2381,238,236,4,0,-1,true,false,34,48,10,10,15,15,17,0,4,14,2,2,5,14,12,7,15,15,12,3,16,2,1,3,0,1,2,1,2,3,
0,0,2382,238,236,4,0,-1,true,false,36,38,12,5,15,15,15,0,4,14,7,4,5,14,4,7,15,4,8,3,2,18,2,0,2,0,2,1,2,3,
0,0,2383,238,236,4,0,-1,false,false,40,40,12,10,15,15,17,17,14,10,2,2,5,14,12,7,10,4,8,8,2,18,1,3,0,0,2,2,2,3,
0,0,2384,238,236,4,0,-1,false,false,42,40,10,5,15,15,15,17,4,10,2,4,2,2,12,7,10,4,12,3,16,18,1,3,0,0,2,2,2,3,
0,0,2385,238,236,4,0,-1,false,false,36,39,10,5,15,15,15,0,4,14,2,4,5,14,12,7,10,15,12,3,16,2,2,0,0,1,2,2,2,3,
0,0,2386,238,236,4,0,-1,false,false,41,42,10,10,15,13,15,17,4,14,2,2,5,14,12,12,15,4,8,3,2,18,1,3,0,1,2,1,2,3,
0,0,2387,238,236,4,0,-1,false,false,42,41,10,10,15,15,17,0,14,14,7,4,5,2,4,12,15,4,8,3,2,18,2,0,2,0,2,2,2,3,
0,0,2390,238,237,4,0,-1,false,false,36,43,12,11,15,15,15,15,14,14,2,14,5,13,4,7,15,15,12,12,16,18,1,3,2,0,2,2,2,2,
0,0,2391,238,236,4,0,-1,true,false,36,47,12,5,15,13,17,0,14,14,7,2,5,2,4,7,10,15,12,3,2,2,2,3,2,0,2,1,2,3,
0,0,2392,238,236,4,0,-1,true,false,38,39,10,5,15,13,15,0,14,14,2,2,5,2,12,12,15,4,8,8,16,18,1,3,0,1,2,1,2,3,
0,0,2393,238,207,4,0,-1,true,false,36,38,10,13,15,17,15,19,14,7,2,19,5,2,12,7,15,19,12,6,2,0,2,0,0,2,2,0,2,2,
0,0,2394,238,142,4,0,-1,true,false,41,42,10,5,15,13,15,17,14,4,2,4,2,2,12,4,15,15,8,8,2,16,1,3,0,2,2,2,2,2,
0,0,2395,238,236,4,0,-1,true,false,33,33,10,5,15,13,17,17,14,10,7,2,5,14,4,7,15,4,8,3,2,2,1,3,2,0,2,1,2,3,
0,0,2396,238,236,4,0,-1,false,false,36,37,12,10,15,15,15,17,14,14,2,2,2,2,4,7,15,15,12,3,2,18,2,0,2,0,2,2,2,3,
0,0,2397,238,142,4,0,-1,false,false,37,37,12,5,15,15,15,2,14,14,7,7,2,13,12,12,15,15,12,8,2,16,2,3,0,2,2,1,2,3,
0,0,2398,238,236,4,0,-1,true,false,35,37,10,10,15,15,15,17,4,14,7,4,2,2,12,7,15,15,8,3,2,2,1,3,2,0,2,1,2,3,
0,0,2401,238,236,4,0,-1,false,false,34,41,10,5,15,15,17,0,4,14,7,2,2,14,4,7,10,15,8,8,16,2,1,0,2,0,2,2,2,3,
0,0,2402,238,236,4,0,-1,false,false,34,33,10,10,15,15,15,0,4,14,7,4,5,2,12,7,15,15,12,8,2,18,1,0,0,0,2,2,2,3,
0,0,2404,238,142,4,0,-1,true,false,36,41,12,5,15,15,17,2,14,4,2,7,5,13,12,12,15,4,12,19,2,2,2,3,2,2,2,1,2,2,
0,0,2405,238,142,4,0,-1,false,false,34,39,10,5,15,15,17,17,14,14,7,7,5,2,4,4,10,15,8,8,16,16,2,3,0,2,2,1,2,3,
0,0,2406,238,236,4,0,-1,false,false,38,39,10,5,15,13,17,0,14,14,7,4,2,14,12,7,15,15,12,3,2,18,1,3,2,0,2,2,2,3,
0,0,2407,238,236,4,0,-1,true,false,40,38,12,10,15,13,17,0,14,10,7,2,2,14,12,12,10,15,12,3,16,2,2,0,0,0,2,1,2,3,
0,0,2408,238,147,4,0,-1,false,false,41,41,12,19,15,2,17,18,4,3,7,0,2,11,12,4,10,15,8,16,16,5,1,3,2,3,2,0,2,1,
0,0,2410,238,237,4,0,-1,false,false,40,38,12,11,15,1,15,15,14,14,7,14,2,13,12,4,10,4,8,19,16,16,1,3,0,2,2,2,2,2,
-1,0,2411,238,236,4,0,-1,false,false,33,-120,12,10,15,15,15,17,4,10,2,4,2,2,12,7,10,4,8,3,2,2,1,0,0,1,2,2,2,3,
0,0,2413,238,236,4,0,-1,false,false,36,37,10,10,15,13,15,17,14,14,2,2,2,2,4,7,15,15,12,3,16,2,1,3,0,1,2,1,2,3,
0,0,2414,238,236,4,0,-1,true,false,34,44,10,10,15,13,15,17,4,14,2,2,2,14,4,7,15,15,8,3,16,2,1,3,0,1,2,1,2,3,
0,0,2416,238,54,4,0,-1,false,false,35,39,12,13,15,9,17,18,14,13,2,1,5,2,4,2,15,4,12,10,16,9,2,3,2,2,2,3,2,0,
0,0,2417,238,116,4,0,-1,true,false,35,43,12,11,15,15,15,17,14,4,2,14,5,5,4,12,10,10,12,8,16,9,2,3,2,1,2,1,2,2,
0,0,2418,238,236,4,0,-1,false,false,36,36,12,10,15,15,15,17,4,10,2,2,5,2,12,12,15,15,8,8,2,2,1,0,0,1,2,2,2,3,
0,0,2420,238,236,4,0,-1,false,false,36,28,12,5,15,13,17,0,4,14,7,2,5,14,4,12,15,15,8,3,16,18,2,0,0,0,2,1,2,3,
0,0,2421,238,236,4,0,-1,false,false,36,20,12,5,15,13,15,17,14,14,7,2,2,14,12,7,10,15,8,8,16,2,1,0,2,1,2,1,2,3,
0,0,2422,238,147,4,0,-1,true,false,38,39,10,6,15,2,17,17,4,5,2,5,5,13,12,4,15,0,8,16,16,5,2,0,2,2,2,0,2,1,
0,0,2423,238,236,4,0,-1,true,false,33,41,12,10,15,15,15,17,4,10,2,2,5,2,12,12,15,4,8,8,2,2,2,3,0,1,2,2,2,3,
0,0,2426,238,142,4,0,-1,false,false,38,39,12,5,15,13,15,2,4,14,7,7,2,2,4,12,10,4,8,8,16,2,2,3,2,0,2,1,2,2,
0,0,2427,238,236,4,0,-1,true,false,34,33,12,5,15,15,15,17,14,10,2,4,2,14,4,12,10,4,12,3,2,2,2,0,2,1,2,2,2,3,
0,0,2428,238,147,4,0,-1,true,false,33,56,10,6,15,11,17,17,14,5,7,5,2,13,12,4,15,0,8,16,2,8,2,3,2,3,2,1,2,1,
0,0,2429,238,147,4,0,-1,false,false,41,37,10,6,15,2,17,18,4,5,7,5,5,13,4,7,10,0,8,3,2,8,2,0,2,2,2,1,2,2,
0,0,2431,238,236,4,0,-1,false,false,40,38,12,5,15,13,17,0,14,14,2,2,2,14,12,7,10,15,8,8,2,2,1,3,0,0,2,1,2,3,
0,0,2433,238,236,4,0,-1,false,false,33,46,12,5,15,13,17,0,14,10,2,2,5,2,12,12,10,15,8,8,2,18,1,0,0,0,2,2,2,3,
0,0,2435,238,236,4,0,-1,false,false,36,46,12,5,15,15,15,0,4,14,7,2,2,14,4,12,15,15,12,3,16,18,1,3,0,1,2,1,2,3,
0,0,2436,238,236,4,0,-1,false,false,36,39,10,5,15,13,15,17,4,10,2,4,5,2,12,12,10,15,12,8,16,18,2,3,2,1,2,2,2,3,
0,0,2437,238,147,4,0,-1,true,false,34,45,10,6,15,11,17,18,14,5,2,0,5,11,4,7,15,15,12,3,16,8,1,3,2,3,2,0,2,1,
-1,0,2438,238,236,4,0,-1,true,false,34,310,10,10,15,15,17,0,14,14,2,4,2,14,4,12,10,4,8,3,2,2,1,3,0,1,2,2,2,3,
0,0,2439,238,236,4,0,-1,false,false,34,25,12,10,15,15,15,17,14,14,2,2,5,14,12,12,10,4,12,8,16,18,2,3,0,1,2,1,2,3,
